album_popularity,album_id,energy,analysis_url,speechiness,id,title,track_popularity,track_id,acousticness,danceability,artist_id,artist_popularity,track_href,album_release_date,tempo,instrumentalness,key,duration_ms,album_name,artist,type,liveness,uri,mode,time_signature,loudness,valence
81,2hNdpum500dG6mDXs87nbc,0.534,https://api.spotify.com/v1/audio-analysis/50R3hdsZQeg3k8zJdVphSZ,0.0946,50R3hdsZQeg3k8zJdVphSZ,Work,59,50R3hdsZQeg3k8zJdVphSZ,0.0752,0.725,5pKCCKE2ajJHZ9KAiaK11H,94,https://api.spotify.com/v1/tracks/50R3hdsZQeg3k8zJdVphSZ,2016-01-28,91.974,0,11,219320,ANTI,Rihanna,audio_features,0.0919,spotify:track:50R3hdsZQeg3k8zJdVphSZ,1,4,-6.238,0.543
15,4RTRFjE9tzTcbb5UpHulU9,0.309,https://api.spotify.com/v1/audio-analysis/5M2j5k8uS08xE8HnGVgabR,0.0557,5M2j5k8uS08xE8HnGVgabR,I Took A Pill In Ibiza,13,5M2j5k8uS08xE8HnGVgabR,0.622,0.67,2KsP6tYLJlTBvSUxnwlVWa,80,https://api.spotify.com/v1/tracks/5M2j5k8uS08xE8HnGVgabR,2015-06-22,147.71,1.54e-06,10,281426,The Truth,Mike Posner,audio_features,0.152,spotify:track:5M2j5k8uS08xE8HnGVgabR,1,4,-10.269,0.392
59,4Za5BoAtqAnlkofiAxn44N,0.554,https://api.spotify.com/v1/audio-analysis/4ja3m5fYLcugwuXB6Jkh4Y,0.0556,4ja3m5fYLcugwuXB6Jkh4Y,Never Be Like You,59,4ja3m5fYLcugwuXB6Jkh4Y,0.467,0.529,6nxWCVXbOlEVRexSbLsTer,82,https://api.spotify.com/v1/tracks/4ja3m5fYLcugwuXB6Jkh4Y,2016-01-16,119.725,0,0,234910,Never Be Like You,Flume,audio_features,0.125,spotify:track:4ja3m5fYLcugwuXB6Jkh4Y,1,4,-5.427,0.249
25,5wy0zRkFKteHumXykRmGIo,0.661,https://api.spotify.com/v1/audio-analysis/19PJf5HzeiVW0mdk82Swmn,0.0333,19PJf5HzeiVW0mdk82Swmn,H.O.L.Y.,25,19PJf5HzeiVW0mdk82Swmn,0.361,0.526,3b8QkneNDz4JHKKKlLgYZg,80,https://api.spotify.com/v1/tracks/19PJf5HzeiVW0mdk82Swmn,2016-04-29,78.132,0,7,196960,H.O.L.Y.,Florida Georgia Line,audio_features,0.087,spotify:track:19PJf5HzeiVW0mdk82Swmn,0,4,-3.828,0.56
18,2LrKmCS9kK9loSZSftv0yU,0.867,https://api.spotify.com/v1/audio-analysis/4MqNGO9uCTBIn9konDB36T,0.0536,4MqNGO9uCTBIn9konDB36T,Mama Said,18,4MqNGO9uCTBIn9konDB36T,0.0229,0.748,25u4wHJWxCA9vO0CzxAbK7,79,https://api.spotify.com/v1/tracks/4MqNGO9uCTBIn9konDB36T,2014-06-26,84.005,1.28e-05,7,206756,Mama Said,Lukas Graham,audio_features,0.392,spotify:track:4MqNGO9uCTBIn9konDB36T,0,4,-4.715,0.556
82,5nkgosKhWt1yXRzmjXNV2d,0.694,https://api.spotify.com/v1/audio-analysis/1m4dXbkplvaOO4Wbdjbwxs,0.1,1m4dXbkplvaOO4Wbdjbwxs,Me Too,75,1m4dXbkplvaOO4Wbdjbwxs,0.0963,0.934,6JL8zeS1NmiOftqZTRgdTz,82,https://api.spotify.com/v1/tracks/1m4dXbkplvaOO4Wbdjbwxs,2016-05-13,123.822,1.21e-06,11,181240,Thank You (Deluxe),Meghan Trainor,audio_features,0.479,spotify:track:1m4dXbkplvaOO4Wbdjbwxs,0,4,-5.849,0.825
75,3W6iNTF9ajh2btsyxslpCY,0.899,https://api.spotify.com/v1/audio-analysis/6JyuJFedEvPmdWQW0PkbGJ,0.132,6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),75,6JyuJFedEvPmdWQW0PkbGJ,0.0019,0.457,5he5w2lnU9x7JFhnwcekXX,84,https://api.spotify.com/v1/tracks/6JyuJFedEvPmdWQW0PkbGJ,2016-07-22,147.268,0,10,215510,Purple Lamborghini (with Rick Ross),Skrillex,audio_features,0.831,spotify:track:6JyuJFedEvPmdWQW0PkbGJ,0,4,-2.591,0.298
60,4fBLXeVsagOEZnzmEftUOh,0.721,https://api.spotify.com/v1/audio-analysis/1zzG4BgZSJOLyLuzhqheua,0.0401,1zzG4BgZSJOLyLuzhqheua,Hasta el Amanecer - The Remix,60,1zzG4BgZSJOLyLuzhqheua,0.224,0.814,1SupJlEpv7RS2tPNRaHViT,89,https://api.spotify.com/v1/tracks/1zzG4BgZSJOLyLuzhqheua,2016-05-20,93.981,0,6,188080,Hasta el Amanecer (The Remix),Nicky Jam,audio_features,0.0632,spotify:track:1zzG4BgZSJOLyLuzhqheua,0,4,-4.998,0.682
38,5LfTnKWT4cGMva47b3fCcQ,0.842,https://api.spotify.com/v1/audio-analysis/3rN1zT8D6GX61NvQJ37UQc,0.0286,3rN1zT8D6GX61NvQJ37UQc,You Look Like I Need A Drink,38,3rN1zT8D6GX61NvQJ37UQc,0.00259,0.615,30e8DmahrEamvLbFRPdWmk,67,https://api.spotify.com/v1/tracks/3rN1zT8D6GX61NvQJ37UQc,2015-10-30,106.002,0,11,189253,You Look Like I Need A Drink,Justin Moore,audio_features,0.157,spotify:track:3rN1zT8D6GX61NvQJ37UQc,1,4,-3.63,0.872
58,6HOYIBbYJVeX0JLPTw1Sid,0.485,https://api.spotify.com/v1/audio-analysis/6lJDiHzVKoUz6XfuPZfBrU,0.242,6lJDiHzVKoUz6XfuPZfBrU,No Shopping,58,6lJDiHzVKoUz6XfuPZfBrU,0.013,0.897,6vXTefBL93Dj5IqAWq6OTv,82,https://api.spotify.com/v1/tracks/6lJDiHzVKoUz6XfuPZfBrU,2016-07-12,83.498,0.00193,8,227727,No Shopping,French Montana,audio_features,0.133,spotify:track:6lJDiHzVKoUz6XfuPZfBrU,1,4,-10.363,0.262
64,6NQ2RNksdSKdtnlFOLJo24,0.489,https://api.spotify.com/v1/audio-analysis/7129iqBafaphfc3WPCGC0L,0.0611,7129iqBafaphfc3WPCGC0L,7 Years,55,7129iqBafaphfc3WPCGC0L,0.313,0.728,25u4wHJWxCA9vO0CzxAbK7,79,https://api.spotify.com/v1/tracks/7129iqBafaphfc3WPCGC0L,2015-06-16,119.816,0,10,237300,Lukas Graham (Blue Album),Lukas Graham,audio_features,0.386,spotify:track:7129iqBafaphfc3WPCGC0L,1,4,-5.868,0.335
72,22uQ3YSLjQJPNPkZQzdX2y,0.295,https://api.spotify.com/v1/audio-analysis/19W5OTEcQI3ZoRW1HERMyy,0.0477,19W5OTEcQI3ZoRW1HERMyy,Cancer,72,19W5OTEcQI3ZoRW1HERMyy,0.281,0.652,3YQKmKGau1PzlVlkL1iodx,91,https://api.spotify.com/v1/tracks/19W5OTEcQI3ZoRW1HERMyy,2016-09-14,75.065,1.03e-05,2,236827,Cancer,Twenty One Pilots,audio_features,0.0809,spotify:track:19W5OTEcQI3ZoRW1HERMyy,1,4,-11.045,0.202
70,7vcNTIRL0xipqiwK409Kee,0.414,https://api.spotify.com/v1/audio-analysis/4jK1VQQGDnNOLfyVXCxGsR,0.37,4jK1VQQGDnNOLfyVXCxGsR,MY PYT,70,4jK1VQQGDnNOLfyVXCxGsR,0.0298,0.563,67nwj3Y5sZQLl72VNUHEYE,77,https://api.spotify.com/v1/tracks/4jK1VQQGDnNOLfyVXCxGsR,2016-05-20,193.549,0,0,235652,MY PYT,Wale,audio_features,0.0854,spotify:track:4jK1VQQGDnNOLfyVXCxGsR,1,4,-11.409,0.452
42,0VSfJS3O4oZbt5XcHwB48O,0.611,https://api.spotify.com/v1/audio-analysis/7xPzt6OP62WTStoaAyfqrN,0.0509,7xPzt6OP62WTStoaAyfqrN,Grass Ain't Greener,42,7xPzt6OP62WTStoaAyfqrN,0.404,0.661,7bXgB6jMjp9ATFy66eO08Z,90,https://api.spotify.com/v1/tracks/7xPzt6OP62WTStoaAyfqrN,2016-05-05,133.939,0,10,201422,Grass Ain't Greener,Chris Brown,audio_features,0.0884,spotify:track:7xPzt6OP62WTStoaAyfqrN,0,4,-5.117,0.454
94,3cQO7jp5S9qLBoIVtbkSM1,0.637,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,0.141,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,84,3CRDbSIZ4r5MsZ0YwxuEkn,0.0462,0.734,3YQKmKGau1PzlVlkL1iodx,91,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,2015-05-15,169.977,2.29e-05,4,202333,Blurryface,Twenty One Pilots,audio_features,0.0602,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,0,4,-5.677,0.638
44,3rrh1b9JETu4UfIypQn34V,0.741,https://api.spotify.com/v1/audio-analysis/5c6vPEx6QTUTjmLiza1bpy,0.298,5c6vPEx6QTUTjmLiza1bpy,Don't Mind,44,5c6vPEx6QTUTjmLiza1bpy,0.0229,0.519,3jHBxvZ9gbBkZ17wKUqVsO,72,https://api.spotify.com/v1/tracks/5c6vPEx6QTUTjmLiza1bpy,2016-04-25,106.366,0,8,198213,Don't Mind,Kent Jones,audio_features,0.0753,spotify:track:5c6vPEx6QTUTjmLiza1bpy,1,5,-4.015,0.783
65,7oqEOzrJhQkMHvHKEHEMrK,0.645,https://api.spotify.com/v1/audio-analysis/1CwNogTShsnsn1C8UhRmYX,0.0527,1CwNogTShsnsn1C8UhRmYX,Rise,65,1CwNogTShsnsn1C8UhRmYX,0.0397,0.546,6jJ0s89eD6GaHleKKya26X,83,https://api.spotify.com/v1/tracks/1CwNogTShsnsn1C8UhRmYX,2016-07-15,101.578,0,11,203475,Rise,Katy Perry,audio_features,0.107,spotify:track:1CwNogTShsnsn1C8UhRmYX,1,4,-6.4,0.457
66,2AMoA7ZmuomSMmtBfjblck,0.7,https://api.spotify.com/v1/audio-analysis/0YSJCrlSWF3meRTNCu54WI,0.0985,0YSJCrlSWF3meRTNCu54WI,Make Me... (feat. G-Eazy),66,0YSJCrlSWF3meRTNCu54WI,0.157,0.697,26dSoYclwsYLMAKD3tpOr4,81,https://api.spotify.com/v1/tracks/0YSJCrlSWF3meRTNCu54WI,2016-07-15,123.013,0,7,231266,Make Me... (feat. G-Eazy),Britney Spears,audio_features,0.217,spotify:track:0YSJCrlSWF3meRTNCu54WI,0,4,-6.651,0.585
79,4JmphteFDt5gNZbgraR9Dc,0.697,https://api.spotify.com/v1/audio-analysis/3JffB4CABj9lA0NC63kbCp,0.0295,3JffB4CABj9lA0NC63kbCp,She's Got a Way With Words,61,3JffB4CABj9lA0NC63kbCp,0.326,0.616,1UTPBmNbXNTittyMJrNkvw,77,https://api.spotify.com/v1/tracks/3JffB4CABj9lA0NC63kbCp,2016-05-20,148.93,2.18e-05,3,190987,If I'm Honest,Blake Shelton,audio_features,0.0827,spotify:track:3JffB4CABj9lA0NC63kbCp,1,4,-5.952,0.686
91,0G1ffjfFuTUTVjDrVdLimH,0.47,https://api.spotify.com/v1/audio-analysis/0k9RIzZtAo4DTQu0ZM6lNZ,0.15,0k9RIzZtAo4DTQu0ZM6lNZ,Childs Play,68,0k9RIzZtAo4DTQu0ZM6lNZ,0.0163,0.74,3TVXtAsR1Inumwj472S9r4,100,https://api.spotify.com/v1/tracks/0k9RIzZtAo4DTQu0ZM6lNZ,2016-05-13,80.016,4.75e-06,1,241400,Views,Drake,audio_features,0.199,spotify:track:0k9RIzZtAo4DTQu0ZM6lNZ,1,4,-11.173,0.299
20,4rwa0uJOUcnlSwkgqjM2rd,0.892,https://api.spotify.com/v1/audio-analysis/3eGH1kOyOjq19khdfYg5R7,0.0411,3eGH1kOyOjq19khdfYg5R7,American Country Love Song,20,3eGH1kOyOjq19khdfYg5R7,0.0725,0.539,1n2pb9Tsfe4SwAjmUac6YT,68,https://api.spotify.com/v1/tracks/3eGH1kOyOjq19khdfYg5R7,2016-03-04,104.009,0,8,200640,American Country Love Song,Jake Owen,audio_features,0.0997,spotify:track:3eGH1kOyOjq19khdfYg5R7,1,4,-4.59,0.353
67,2Ukvb2P5DacfRm6tJmXaVA,0.586,https://api.spotify.com/v1/audio-analysis/0AdjJ2SaOeb5bPJ67nDbsW,0.0262,0AdjJ2SaOeb5bPJ67nDbsW,From the Ground Up,67,0AdjJ2SaOeb5bPJ67nDbsW,0.356,0.524,7z5WFjZAIYejWy0NI5lv4T,71,https://api.spotify.com/v1/tracks/0AdjJ2SaOeb5bPJ67nDbsW,2016-02-05,101.214,0,9,254293,From The Ground Up,Dan + Shay,audio_features,0.121,spotify:track:0AdjJ2SaOeb5bPJ67nDbsW,1,4,-5.431,0.287
38,4jb0GVfgTAocjD2O6z7xDK,0.884,https://api.spotify.com/v1/audio-analysis/2e3UDPZq6Y8aQ6ii8shPFY,0.0404,2e3UDPZq6Y8aQ6ii8shPFY,Kill Em With Kindness,23,2e3UDPZq6Y8aQ6ii8shPFY,0.00795,0.757,0C8ZW7ezQVs4URX5aX7Kqx,87,https://api.spotify.com/v1/tracks/2e3UDPZq6Y8aQ6ii8shPFY,2015-10-09,120.012,5.87e-05,10,217907,Revival,Selena Gomez,audio_features,0.0973,spotify:track:2e3UDPZq6Y8aQ6ii8shPFY,0,4,-5.488,0.394
21,0WAuEfa5Lmg72xfydLVcca,0.745,https://api.spotify.com/v1/audio-analysis/3KDmFRW19NHtxIeDnxdFBc,0.115,3KDmFRW19NHtxIeDnxdFBc,Famous,8,3KDmFRW19NHtxIeDnxdFBc,0.064,0.468,5K4W6rqBFWDnAN6FQUkS6x,94,https://api.spotify.com/v1/tracks/3KDmFRW19NHtxIeDnxdFBc,2016-04-04,174.017,0,6,196040,The Life Of Pablo,Kanye West,audio_features,0.116,spotify:track:3KDmFRW19NHtxIeDnxdFBc,1,4,-3.671,0.409
68,5o7o1Zgsswdf2fnVfBEZ4n,0.748,https://api.spotify.com/v1/audio-analysis/7L5jgZtAyfiU7elB8DIqCx,0.0509,7L5jgZtAyfiU7elB8DIqCx,Cake By The Ocean,68,7L5jgZtAyfiU7elB8DIqCx,0.163,0.774,6T5tfhQCknKG4UnH90qGnz,80,https://api.spotify.com/v1/tracks/7L5jgZtAyfiU7elB8DIqCx,2015-09-18,119.009,0,4,218440,Cake By The Ocean,DNCE,audio_features,0.0516,spotify:track:7L5jgZtAyfiU7elB8DIqCx,0,4,-5.478,0.914
51,6UiLh2Wkgyiwi2ldEyRqHP,0.689,https://api.spotify.com/v1/audio-analysis/6ELbS9xUlkOoAcWDonzc2L,0.0676,6ELbS9xUlkOoAcWDonzc2L,Wicked,39,6ELbS9xUlkOoAcWDonzc2L,0.00279,0.725,1RyvyyTE3xzB2ZywiAwp0i,91,https://api.spotify.com/v1/tracks/6ELbS9xUlkOoAcWDonzc2L,2016-04-13,157.944,0.00548,2,173975,EVOL,Future,audio_features,0.384,spotify:track:6ELbS9xUlkOoAcWDonzc2L,1,4,-5.818,0.248
83,7EpUpNUkkEGnaCvkcn1j4H,0.576,https://api.spotify.com/v1/audio-analysis/55OdqrG8WLmsYyY1jijD9b,0.239,55OdqrG8WLmsYyY1jijD9b,Wyclef Jean,78,55OdqrG8WLmsYyY1jijD9b,0.124,0.863,50co4Is1HCEo8bhOyUWKpn,86,https://api.spotify.com/v1/tracks/55OdqrG8WLmsYyY1jijD9b,2016-08-26,132.054,0,5,236293,JEFFERY,Young Thug,audio_features,0.143,spotify:track:55OdqrG8WLmsYyY1jijD9b,0,4,-5.687,0.839
57,07nOFBGGnJH6KRGsieIEiX,0.653,https://api.spotify.com/v1/audio-analysis/0ohEiGlkEnNCJP1cr7xK08,0.0992,0ohEiGlkEnNCJP1cr7xK08,Record Year,45,0ohEiGlkEnNCJP1cr7xK08,0.167,0.588,2IvkS5MXK0vPGnwyJsrEyV,77,https://api.spotify.com/v1/tracks/0ohEiGlkEnNCJP1cr7xK08,2015-11-11,160.021,0,5,179347,Mr. Misunderstood,Eric Church,audio_features,0.0843,spotify:track:0ohEiGlkEnNCJP1cr7xK08,1,4,-8.032,0.574
81,5Ouuxga807CPAs81lSloBJ,0.904,https://api.spotify.com/v1/audio-analysis/6YZdkObH88npeKrrkb8Ggf,0.0966,6YZdkObH88npeKrrkb8Ggf,DUELE EL CORAZON,81,6YZdkObH88npeKrrkb8Ggf,0.0786,0.724,7qG3b048QCHVRO5Pv1T5lw,83,https://api.spotify.com/v1/tracks/6YZdkObH88npeKrrkb8Ggf,2016-04-18,90.999,0,8,200813,DUELE EL CORAZON,Enrique Iglesias,audio_features,0.226,spotify:track:6YZdkObH88npeKrrkb8Ggf,0,4,-3.354,0.851
74,4q3SkZWPYJtKno1RbnrjL4,0.844,https://api.spotify.com/v1/audio-analysis/67citk3uzWs5qbaIVKTeg8,0.0633,67citk3uzWs5qbaIVKTeg8,Church Bells,64,67citk3uzWs5qbaIVKTeg8,0.226,0.575,4xFUf1FHVy696Q1JQZMTRj,75,https://api.spotify.com/v1/tracks/67citk3uzWs5qbaIVKTeg8,2015-10-23,87.007,0,3,193333,Storyteller,Carrie Underwood,audio_features,0.0538,spotify:track:67citk3uzWs5qbaIVKTeg8,0,4,-1.772,0.534
91,7fZH0aUAjY3ay25obOUf2a,0.378,https://api.spotify.com/v1/audio-analysis/3hB5DgAiMAQ4DzYbsMq1IT,0.438,3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,80,3hB5DgAiMAQ4DzYbsMq1IT,0.835,0.609,1uNFoZAHBGtllmzznpCI3s,95,https://api.spotify.com/v1/tracks/3hB5DgAiMAQ4DzYbsMq1IT,2015-11-13,100.418,0,4,233720,Purpose (Deluxe),Justin Bieber,audio_features,0.28,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,1,4,-9.828,0.529
62,1PDX0hMmsSdq122EupvNZF,0.396,https://api.spotify.com/v1/audio-analysis/1ZyjmRCQy5J11z5gqywVvP,0.091,1ZyjmRCQy5J11z5gqywVvP,Nikes,45,1ZyjmRCQy5J11z5gqywVvP,0.692,0.631,2h93pZq0e7k5yf4dywlkpM,84,https://api.spotify.com/v1/tracks/1ZyjmRCQy5J11z5gqywVvP,2016-08-20,137.989,0.000238,8,314075,Blonde,Frank Ocean,audio_features,0.109,spotify:track:1ZyjmRCQy5J11z5gqywVvP,1,4,-9.646,0.13
62,1PDX0hMmsSdq122EupvNZF,0.385,https://api.spotify.com/v1/audio-analysis/6YJZMNLwxl7am5XZEr7eqY,0.0372,6YJZMNLwxl7am5XZEr7eqY,Ivy,47,6YJZMNLwxl7am5XZEr7eqY,0.789,0.572,2h93pZq0e7k5yf4dywlkpM,84,https://api.spotify.com/v1/tracks/6YJZMNLwxl7am5XZEr7eqY,2016-08-20,116.448,0.000405,0,249191,Blonde,Frank Ocean,audio_features,0.229,spotify:track:6YJZMNLwxl7am5XZEr7eqY,1,4,-9.581,0.436
62,1PDX0hMmsSdq122EupvNZF,0.546,https://api.spotify.com/v1/audio-analysis/3gATNBVu8d7oWs9WijPDjD,0.106,3gATNBVu8d7oWs9WijPDjD,Pink + White,49,3gATNBVu8d7oWs9WijPDjD,0.674,0.539,2h93pZq0e7k5yf4dywlkpM,84,https://api.spotify.com/v1/tracks/3gATNBVu8d7oWs9WijPDjD,2016-08-20,159.996,4.86e-05,9,184516,Blonde,Frank Ocean,audio_features,0.422,spotify:track:3gATNBVu8d7oWs9WijPDjD,1,3,-7.448,0.536
62,1PDX0hMmsSdq122EupvNZF,0.288,https://api.spotify.com/v1/audio-analysis/1h33ETRG7JVDtGT7daBW5B,0.0372,1h33ETRG7JVDtGT7daBW5B,Solo,44,1h33ETRG7JVDtGT7daBW5B,0.852,0.441,2h93pZq0e7k5yf4dywlkpM,84,https://api.spotify.com/v1/tracks/1h33ETRG7JVDtGT7daBW5B,2016-08-20,126.403,2.86e-06,5,257380,Blonde,Frank Ocean,audio_features,0.161,spotify:track:1h33ETRG7JVDtGT7daBW5B,0,4,-10.627,0.244
62,1PDX0hMmsSdq122EupvNZF,0.553,https://api.spotify.com/v1/audio-analysis/4Jle0Cjj88YkM7jbAjiFjf,0.162,4Jle0Cjj88YkM7jbAjiFjf,Nights,45,4Jle0Cjj88YkM7jbAjiFjf,0.418,0.457,2h93pZq0e7k5yf4dywlkpM,84,https://api.spotify.com/v1/tracks/4Jle0Cjj88YkM7jbAjiFjf,2016-08-20,89.905,1.22e-06,5,307151,Blonde,Frank Ocean,audio_features,0.113,spotify:track:4Jle0Cjj88YkM7jbAjiFjf,0,4,-9.345,0.44
74,7asvyIMzbsyAJpbC47wjBV,0.455,https://api.spotify.com/v1/audio-analysis/7zBPzAjKAqQpcv8F8GCq5s,0.28,7zBPzAjKAqQpcv8F8GCq5s,Uber Everywhere,74,7zBPzAjKAqQpcv8F8GCq5s,0.0542,0.779,5SyGEPymt1G2uto47tVWvZ,76,https://api.spotify.com/v1/tracks/7zBPzAjKAqQpcv8F8GCq5s,2016-02-26,140.181,0,1,153429,Uber Everywhere,Madeintyo,audio_features,0.177,spotify:track:7zBPzAjKAqQpcv8F8GCq5s,1,4,-15.025,0.176
61,7EIUQyqrZ8iAbLi69dQRKY,0.666,https://api.spotify.com/v1/audio-analysis/6iaJUPHLONFJ02RTeaMuy8,0.193,6iaJUPHLONFJ02RTeaMuy8,Hit or Miss,61,6iaJUPHLONFJ02RTeaMuy8,0.0657,0.44,6czdbISBoxGckbBX8F4m8L,66,https://api.spotify.com/v1/tracks/6iaJUPHLONFJ02RTeaMuy8,2016-07-25,82.922,0,1,237984,Hit or Miss,Jacob Sartorius,audio_features,0.197,spotify:track:6iaJUPHLONFJ02RTeaMuy8,0,4,-4.82,0.548
0,5xTQa0pT8FaAUz5b0DsLRy,0.899,https://api.spotify.com/v1/audio-analysis/7dPEZhhG9RD6FwRHpqIJPw,0.035,7dPEZhhG9RD6FwRHpqIJPw,Fix,0,7dPEZhhG9RD6FwRHpqIJPw,0.085,0.535,68abRTdO4meYReMWHvBYb0,64,https://api.spotify.com/v1/tracks/7dPEZhhG9RD6FwRHpqIJPw,2015-10-30,99.995,0,0,189187,Fix,Chris Lane,audio_features,0.178,spotify:track:7dPEZhhG9RD6FwRHpqIJPw,0,4,-1.947,0.693
56,2EGptGE7CCkr1dCO0QRGLQ,0.785,https://api.spotify.com/v1/audio-analysis/6aFc0W6xVS9kN9E9NGekAl,0.152,6aFc0W6xVS9kN9E9NGekAl,Toothbrush,50,6aFc0W6xVS9kN9E9NGekAl,0.109,0.558,6T5tfhQCknKG4UnH90qGnz,80,https://api.spotify.com/v1/tracks/6aFc0W6xVS9kN9E9NGekAl,2015-10-23,104.934,0,7,231813,SWAAY,DNCE,audio_features,0.485,spotify:track:6aFc0W6xVS9kN9E9NGekAl,1,4,-5.792,0.794
40,1TRKLf3DyMBPeN5EiZ7w6B,0.489,https://api.spotify.com/v1/audio-analysis/6nwp8mY3CYoRev6h8ar1MJ,0.308,6nwp8mY3CYoRev6h8ar1MJ,Pop Style,40,6nwp8mY3CYoRev6h8ar1MJ,0.242,0.785,3TVXtAsR1Inumwj472S9r4,100,https://api.spotify.com/v1/tracks/6nwp8mY3CYoRev6h8ar1MJ,2016-04-04,133.15,1.78e-05,4,209453,Pop Style,Drake,audio_features,0.104,spotify:track:6nwp8mY3CYoRev6h8ar1MJ,0,4,-9.014,0.0542
23,3HVYiIVjvCXAJ7E4svK6Up,0.855,https://api.spotify.com/v1/audio-analysis/596ShP1KQsIzk7dTpJNXJi,0.0727,596ShP1KQsIzk7dTpJNXJi,Lights Come On,23,596ShP1KQsIzk7dTpJNXJi,0.0594,0.563,3FfvYsEGaIb52QPXhg4DcH,78,https://api.spotify.com/v1/tracks/596ShP1KQsIzk7dTpJNXJi,2016-04-02,160.113,0,6,194253,Lights Come On,Jason Aldean,audio_features,0.123,spotify:track:596ShP1KQsIzk7dTpJNXJi,0,4,-3.715,0.908
73,1xy141zMRluP7YaE94IawT,0.78,https://api.spotify.com/v1/audio-analysis/5PNcJn4oFNvlRfrZBHfqWh,0.0477,5PNcJn4oFNvlRfrZBHfqWh,Castaway,58,5PNcJn4oFNvlRfrZBHfqWh,0.161,0.634,6yJCxee7QumYr820xdIsjo,75,https://api.spotify.com/v1/tracks/5PNcJn4oFNvlRfrZBHfqWh,2015-04-28,101.066,0,8,188053,JEKYLL + HYDE,Zac Brown Band,audio_features,0.112,spotify:track:5PNcJn4oFNvlRfrZBHfqWh,1,4,-4.928,0.932
80,2f7kOrpFos0njurSOi2zqL,0.916,https://api.spotify.com/v1/audio-analysis/0gb1J5UrTpzaU1s3nupgCd,0.0397,0gb1J5UrTpzaU1s3nupgCd,No Money,80,0gb1J5UrTpzaU1s3nupgCd,0.0282,0.671,4sTQVOfp9vEMCemLw50sbu,82,https://api.spotify.com/v1/tracks/0gb1J5UrTpzaU1s3nupgCd,2016-04-01,126.01,0.00762,6,189127,No Money,Galantis,audio_features,0.24,spotify:track:0gb1J5UrTpzaU1s3nupgCd,0,4,-4.014,0.804
33,1gVXrk9A0SRfJY4eQ2ANYu,0.827,https://api.spotify.com/v1/audio-analysis/5BIwPoVMFnFIr8RzJunRvf,0.0478,5BIwPoVMFnFIr8RzJunRvf,Wasted Time,33,5BIwPoVMFnFIr8RzJunRvf,0.0717,0.622,0u2FHSq3ln94y5Q57xazwf,76,https://api.spotify.com/v1/tracks/5BIwPoVMFnFIr8RzJunRvf,2016-03-29,100.002,0,7,233813,Wasted Time,Keith Urban,audio_features,0.0764,spotify:track:5BIwPoVMFnFIr8RzJunRvf,1,4,-5.736,0.313
8,5jnPO2IuTJbZqdFXZgxgn1,0.276,https://api.spotify.com/v1/audio-analysis/2ggSyGB5HnVvGDGofu3ITZ,0.0295,2ggSyGB5HnVvGDGofu3ITZ,Let It Go,7,2ggSyGB5HnVvGDGofu3ITZ,0.819,0.569,4EzkuveR9pLvDVFNx6foYD,80,https://api.spotify.com/v1/tracks/2ggSyGB5HnVvGDGofu3ITZ,2014-06-03,147.613,1.21e-05,1,261160,Let It Go,James Bay,audio_features,0.11,spotify:track:2ggSyGB5HnVvGDGofu3ITZ,1,4,-11.431,0.263
19,7sIgLnbKhrEN5k0tbB7xbI,0.759,https://api.spotify.com/v1/audio-analysis/2GpHJb7xGNBaIDTrBxjIu6,0.0399,2GpHJb7xGNBaIDTrBxjIu6,Sorry,19,2GpHJb7xGNBaIDTrBxjIu6,0.0767,0.665,1uNFoZAHBGtllmzznpCI3s,95,https://api.spotify.com/v1/tracks/2GpHJb7xGNBaIDTrBxjIu6,2015-10-23,99.992,0,0,200787,Sorry,Justin Bieber,audio_features,0.313,spotify:track:2GpHJb7xGNBaIDTrBxjIu6,0,4,-3.694,0.382
13,1I9915YiaRIKbVZM8Zkueh,0.669,https://api.spotify.com/v1/audio-analysis/1R9FxlRkvKtt36dtTHs93X,0.0237,1R9FxlRkvKtt36dtTHs93X,Head Over Boots,13,1R9FxlRkvKtt36dtTHs93X,0.0919,0.637,4MoAOfV4ROWofLG3a3hhBN,70,https://api.spotify.com/v1/tracks/1R9FxlRkvKtt36dtTHs93X,2015-09-04,108.078,0,7,205120,Head Over Boots,Jon Pardi,audio_features,0.103,spotify:track:1R9FxlRkvKtt36dtTHs93X,1,4,-4.608,0.645
